Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day_of_week,month,year,distance_km
49929424,2009-07-12 20:15:00.00000053,3.7,2009-07-12 20:15:00+00:00,-73.99498,40.739797,-73.99620999999999,40.73273,1,20,6,7,2009,0.792618684787599
27435610,2010-04-09 19:37:30.0000003,3.7,2010-04-09 19:37:30+00:00,-73.97227,40.787093,-73.975252,40.790532,1,19,4,4,2010,0.4574439468004769
40472308,2014-09-18 11:36:57.0000003,10.0,2014-09-18 11:36:57+00:00,-73.963287,40.76898,-73.98129200000001,40.767825,1,11,3,9,2014,1.52170362078632
8692848,2010-01-04 11:28:51.0000001,30.0,2010-01-04 11:28:51+00:00,-73.972488,40.745615,-73.951533,40.823533000000005,2,11,0,1,2010,8.841892351280825
38602163,2011-09-26 18:38:26.0000002,4.5,2011-09-26 18:38:26+00:00,-73.97219100000001,40.765562,-73.98134300000001,40.769128,2,18,0,9,2011,0.8667572924398753
52345666,2011-07-10 02:07:00.00000094,30.1,2011-07-10 02:07:00+00:00,-73.99805500000001,40.750987,-73.83805500000001,40.723042,1,2,6,7,2011,13.834104223824701
36338720,2012-05-07 20:10:00.000000108,14.5,2012-05-07 20:10:00+00:00,-73.968412,40.754982,-73.952315,40.81109,1,20,0,5,2012,6.384434916911018
25386340,2015-05-12 19:41:39.0000003,7.0,2015-05-12 19:41:39+00:00,-73.98986053466798,40.738372802734375,-73.97889709472656,40.72977828979492,1,19,1,5,2015,1.3291413980234517
53590923,2014-08-24 12:11:55.0000003,16.0,2014-08-24 12:11:55+00:00,-74.00401600000001,40.725903,-73.96278199999999,40.7668,1,12,6,8,2014,5.722433676580368
24218402,2013-05-16 12:39:48.0000002,15.0,2013-05-16 12:39:48+00:00,-73.95487299999999,40.787834,-73.969307,40.769224,1,12,3,5,2013,2.3998456855593155
48546829,2012-01-24 07:10:00.00000096,18.5,2012-01-24 07:10:00+00:00,-73.967902,40.800747,-74.01368000000001,40.714933,2,7,1,1,2012,10.291658101806584
48008859,2012-12-21 16:42:00.00000054,5.0,2012-12-21 16:42:00+00:00,-73.995235,40.739847,-74.005207,40.744927,1,16,4,12,2012,1.0123563838876775
7202059,2010-12-01 15:25:45.0000001,7.3,2010-12-01 15:25:45+00:00,-74.004929,40.741891,-73.99074,40.752717,1,15,2,12,2010,1.6964227240992262
44911397,2013-10-05 00:51:27.0000003,11.5,2013-10-05 00:51:27+00:00,-73.985933,40.722635,-74.005893,40.743803,1,0,5,10,2013,2.8928726640633875
1565052,2014-06-12 10:42:00.00000054,5.0,2014-06-12 10:42:00+00:00,-73.99377,40.728832,-73.99224699999999,40.721352,1,10,3,6,2014,0.8415816934437683
33137897,2014-09-08 19:40:11.0000003,7.0,2014-09-08 19:40:11+00:00,-73.98392,40.748953,-73.99124499999999,40.735012,2,19,0,9,2014,1.6684876429604276
35870108,2009-11-06 10:03:36.0000004,9.7,2009-11-06 10:03:36+00:00,-73.992695,40.733905,-73.971244,40.762827,1,10,4,11,2009,3.688881684729775
7256472,2011-08-02 19:19:00.000000220,6.1,2011-08-02 19:19:00+00:00,-73.973387,40.757385,-73.961437,40.775033,1,19,1,8,2011,2.205382473572567
40051974,2012-07-21 03:19:00.000000129,14.9,2012-07-21 03:19:00+00:00,-73.96710300000001,40.759077000000005,-74.012555,40.701583,2,3,5,7,2012,7.452451069940123
40560727,2009-10-04 23:45:00.00000011,6.9,2009-10-04 23:45:00+00:00,-73.94298,40.714743,-73.93324799999999,40.698698,2,23,6,10,2009,1.963679529068651
16894300,2009-04-14 07:51:31.0000001,12.9,2009-04-14 07:51:31+00:00,-73.999781,40.726828000000005,-73.976762,40.762729,1,7,1,4,2009,4.438094335254511
30027728,2012-11-21 14:48:00.00000096,8.5,2012-11-21 14:48:00+00:00,-73.974885,40.755117,-73.979642,40.765735,3,14,2,11,2012,1.2467959869136986
41855713,2015-03-16 00:02:16.0000001,3.5,2015-03-16 00:02:16+00:00,-73.99916076660156,40.7281608581543,-73.99464416503906,40.723411560058594,1,0,0,3,2015,0.6509590349615951
2802938,2013-04-15 11:14:00.000000149,6.0,2013-04-15 11:14:00+00:00,-73.99584,40.759022,-73.986325,40.755597,5,11,0,4,2013,0.8873173524489723
22074860,2014-08-23 14:33:00.00000051,6.0,2014-08-23 14:33:00+00:00,-73.991587,40.736172,-73.99585,40.726632,2,14,5,8,2014,1.1199658829042973
41445674,2012-07-08 23:18:04.0000002,4.1,2012-07-08 23:18:04+00:00,-73.99334,40.752591,-74.001237,40.746596,1,23,6,7,2012,0.9417537921720531
28536015,2013-01-02 12:02:11.0000002,5.5,2013-01-02 12:02:11+00:00,-73.956283,40.768101,-73.965962,40.765433,1,12,2,1,2013,0.8674362237724766
50747850,2013-05-22 22:28:06.0000002,8.5,2013-05-22 22:28:06+00:00,-73.973191,40.758409,-73.97668399999999,40.775614,1,22,2,5,2013,1.9355925490082855
16030085,2012-06-21 17:42:28.0000006,3.3,2012-06-21 17:42:28+00:00,-74.000508,40.742363,-73.995421,40.745149,1,17,3,6,2012,0.5287999062452123
19768175,2011-10-21 10:06:41.0000002,18.1,2011-10-21 10:06:41+00:00,-74.01484,40.717994,-73.968672,40.757423,1,10,4,10,2011,5.8611086398823415
17926812,2013-04-29 14:01:00.00000086,12.0,2013-04-29 14:01:00+00:00,-73.99469,40.755590000000005,-74.00476,40.722647,5,14,0,4,2013,3.7600610721129675
37261262,2013-09-11 07:57:26.0000001,12.5,2013-09-11 07:57:26+00:00,-74.007598,40.725803000000006,-73.977828,40.755493,1,7,2,9,2013,4.146040929352998
11546815,2010-07-13 19:49:00.00000059,12.1,2010-07-13 19:49:00+00:00,-73.785795,40.653853000000005,-73.791663,40.653517,1,19,1,7,2010,0.49642816324395306
40908158,2013-11-13 20:55:08.0000002,20.0,2013-11-13 20:55:08+00:00,-73.974905,40.753086,-74.017675,40.710266,1,20,2,11,2013,5.971446183814453
29818365,2015-05-06 18:27:42.0000008,11.0,2015-05-06 18:27:42+00:00,-73.97491455078125,40.74209213256836,-73.9771957397461,40.75973129272461,1,18,2,5,2015,1.970775627300377
20731696,2011-08-15 21:11:26.0000004,8.1,2011-08-15 21:11:26+00:00,-73.9756,40.7555,-73.9959,40.737,1,21,0,8,2011,2.675103726206803
45743059,2009-12-18 19:30:00.000000182,4.1,2009-12-18 19:30:00+00:00,-73.953272,40.776843,-73.945095,40.779307,1,19,4,12,2009,0.7410294669940346
23217157,2010-07-14 08:58:00.000000101,10.9,2010-07-14 08:58:00+00:00,-73.978043,40.752845,-74.00433199999999,40.752613,1,8,2,7,2010,2.214575921023809
1794906,2011-10-22 21:18:00.00000029,6.9,2011-10-22 21:18:00+00:00,-73.992073,40.729482,-73.994555,40.74028,2,21,5,10,2011,1.218758538515834
32406993,2011-08-18 19:05:33.0000002,8.5,2011-08-18 19:05:33+00:00,-73.994136,40.751147,-73.97275,40.747269,1,19,3,8,2011,1.8524112403042803
28660502,2009-03-26 07:17:29.0000002,3.3,2009-03-26 07:17:29+00:00,-73.96683,40.753553,-73.972016,40.759353,1,7,3,3,2009,0.7789356547725707
44470570,2014-05-14 16:19:26.0000002,9.5,2014-05-14 16:19:26+00:00,-73.97346999999999,40.76102,-73.95670600000001,40.779811,1,16,2,5,2014,2.5216696291431435
20067429,2013-08-09 13:23:01.0000001,5.0,2013-08-09 13:23:01+00:00,-73.984543,40.745302,-73.977724,40.753539,1,13,4,8,2013,1.081135478552275
50862058,2011-06-24 21:23:00.000000198,20.5,2011-06-24 21:23:00+00:00,-73.92245,40.827368,-73.9756,40.762145,2,21,4,6,2011,8.521546176251801
25997698,2015-04-06 23:46:31.0000001,8.0,2015-04-06 23:46:31+00:00,-73.98400115966798,40.73797225952149,-73.9883804321289,40.7227668762207,1,23,0,4,2015,1.730560832462774
46227239,2013-05-30 12:47:15.0000003,16.0,2013-05-30 12:47:15+00:00,-73.968424,40.764908,-73.992677,40.748644,1,12,3,5,2013,2.7282989643147855
50081125,2010-12-23 15:02:00.00000011,6.1,2010-12-23 15:02:00+00:00,-73.971021,40.762008,-73.959427,40.762977,3,15,3,12,2010,0.9823914363807272
52224610,2013-12-09 15:46:31.0000003,6.5,2013-12-09 15:46:31+00:00,-73.976174,40.7571,-73.966833,40.761461,1,15,0,12,2013,0.9241896287345633
34841778,2013-09-03 23:31:16.0000001,12.5,2013-09-03 23:31:16+00:00,-73.991825,40.759689,-74.009586,40.714122,1,23,1,9,2013,5.283178360551062
49786834,2011-12-21 22:19:16.0000001,10.5,2011-12-21 22:19:16+00:00,-74.0034,40.7437,-73.9874,40.7202,1,22,2,12,2011,2.940363413478157
27947894,2012-06-14 13:48:00.0000006,4.9,2012-06-14 13:48:00+00:00,-73.972658,40.753177,-73.966603,40.761368,5,13,3,6,2012,1.043864906483266
50960359,2009-04-30 13:16:14.0000002,8.5,2009-04-30 13:16:14+00:00,-73.955336,40.776885,-73.97475,40.793156,1,13,3,4,2009,2.4382494450293297
7286852,2014-04-13 13:10:13.0000003,11.5,2014-04-13 13:10:13+00:00,-73.966394,40.757966,-73.991411,40.73763,1,13,6,4,2014,3.091049155148306
43661103,2015-04-02 09:32:44.0000003,42.04,2015-04-02 09:32:44+00:00,-73.87312316894531,40.77389144897461,-74.00759887695312,40.7066764831543,1,9,3,4,2015,13.572709964934182
54505893,2012-06-07 23:07:00.000000224,8.1,2012-06-07 23:07:00+00:00,-73.98406999999999,40.760632,-74.000907,40.729457,5,23,3,6,2012,3.7454670199603477
18643929,2010-05-15 21:06:09.0000002,6.1,2010-05-15 21:06:09+00:00,-73.982662,40.751259000000005,-73.995359,40.749552,2,21,5,5,2010,1.0862673529862876
32445700,2014-05-25 11:09:45.0000003,13.5,2014-05-25 11:09:45+00:00,-73.99790899999999,40.730341,-74.00102,40.762722,1,11,6,5,2014,3.61012815516686
49921439,2010-10-12 20:45:00.000000239,4.5,2010-10-12 20:45:00+00:00,-73.97065500000001,40.751998,-73.98098,40.737998,5,20,1,10,2010,1.7832514273857112
20516194,2011-12-15 00:37:00.000000140,4.5,2011-12-15 00:37:00+00:00,-74.000017,40.734732,-74.006772,40.735632,1,0,3,12,2011,0.5778816164477193
10722415,2010-07-28 22:20:50.0000003,12.9,2010-07-28 22:20:50+00:00,-74.006626,40.705284000000006,-73.976675,40.752706,1,22,2,7,2010,5.845934662663961
1192426,2011-09-14 12:31:00.00000057,18.9,2011-09-14 12:31:00+00:00,-73.986653,40.757557,-73.916597,40.753793,1,12,2,9,2011,5.915654785018133
11533836,2013-08-30 09:19:00.000000123,5.0,2013-08-30 09:19:00+00:00,-73.966797,40.753185,-73.96889300000001,40.757552,3,9,4,8,2013,0.5166864543087472
36398155,2013-09-09 23:33:32.0000001,21.5,2013-09-09 23:33:32+00:00,-73.98103499999999,40.68985,-73.99365999999999,40.758918,1,23,0,9,2013,7.753352089605091
53084077,2014-03-03 18:57:00.00000076,12.0,2014-03-03 18:57:00+00:00,-73.99247,40.753405,-73.97133199999999,40.786177,1,18,0,3,2014,4.055613835157952
32845639,2011-09-25 06:47:50.0000001,22.5,2011-09-25 06:47:50+00:00,-73.95886,40.809633000000005,-74.012825,40.713658,1,6,6,9,2011,11.599475783103012
44285068,2009-11-07 13:12:00.00000091,7.3,2009-11-07 13:12:00+00:00,-73.98106899999999,40.780008,-73.971944,40.76603,1,13,5,11,2009,1.733849231158788
55375365,2015-02-21 23:07:40.0000009,7.0,2015-02-21 23:07:40+00:00,-73.98782348632812,40.7479362487793,-73.98594665527344,40.75811004638672,1,23,5,2,2015,1.1422677118887312
37930763,2009-07-02 11:36:13.0000002,9.3,2009-07-02 11:36:13+00:00,-73.953847,40.777041,-73.972298,40.759898,1,11,3,7,2009,2.459278049789828
42130928,2011-04-06 15:41:00.00000078,5.3,2011-04-06 15:41:00+00:00,-73.952978,40.783118,-73.962852,40.772678000000006,2,15,2,4,2011,1.4278917492435799
52192937,2010-05-22 15:36:07.0000001,22.9,2010-05-22 15:36:07+00:00,-73.93158299999999,40.786415000000005,-73.981909,40.746398,3,15,5,5,2010,6.145141932110825
37983409,2013-02-23 13:56:00.000000173,15.0,2013-02-23 13:56:00+00:00,-74.002437,40.72921,-73.974055,40.7572,1,13,5,2,2013,3.92478171187795
22936260,2013-11-11 01:08:00.00000012,9.5,2013-11-11 01:08:00+00:00,-73.955802,40.772057,-73.982872,40.75923,2,1,0,11,2013,2.6891769189609005
27790722,2009-05-08 14:16:00.000000170,6.1,2009-05-08 14:16:00+00:00,-73.95535500000001,40.764967,-73.94850799999999,40.77961,2,14,4,5,2009,1.7273009732712665
10178577,2014-01-17 10:02:00.0000009,4.5,2014-01-17 10:02:00+00:00,-74.006522,40.725742,-74.000008,40.72072,1,10,4,1,2014,0.7830533245634149
18691920,2009-10-27 23:18:14.0000001,6.9,2009-10-27 23:18:14+00:00,-73.96422,40.768093,-73.977554,40.779187,1,23,1,10,2009,1.668079508193383
28470475,2013-09-27 01:37:48.0000001,35.0,2013-09-27 01:37:48+00:00,-73.986796,40.747834000000005,-73.922158,40.865446,4,1,4,9,2013,14.164291041634577
51142211,2014-12-24 10:02:00.000000124,3.5,2014-12-24 10:02:00+00:00,-73.97238,40.75984,-73.96822,40.76233,1,10,2,12,2014,0.44656294862513857
20549061,2011-07-30 00:15:00.000000237,12.1,2011-07-30 00:15:00+00:00,-73.985732,40.75229,-73.967387,40.800328,1,0,5,7,2011,5.560455590756019
50723338,2015-03-02 08:55:02.0000005,8.0,2015-03-02 08:55:02+00:00,-73.97752380371094,40.74264144897461,-73.9756088256836,40.75503921508789,3,8,0,3,2015,1.3879749094527778
3936349,2013-11-05 08:53:27.0000003,5.0,2013-11-05 08:53:27+00:00,-74.012214,40.719207,-74.010562,40.728769,1,8,1,11,2013,1.0723210893487305
54804803,2013-12-15 18:25:00.000000165,11.0,2013-12-15 18:25:00+00:00,-73.985372,40.768805,-73.972695,40.757017,3,18,6,12,2013,1.690569737432876
20145370,2013-05-09 09:07:00.00000015,17.0,2013-05-09 09:07:00+00:00,-74.01655500000001,40.71011,-73.991295,40.755442,1,9,3,5,2013,5.471615087213787
13065931,2010-11-08 00:48:51.0000002,14.5,2010-11-08 00:48:51+00:00,-74.01102,40.708481,-73.98486199999999,40.769404,1,0,0,11,2010,7.123796082479181
3850449,2010-05-19 15:41:00.000000181,6.1,2010-05-19 15:41:00+00:00,-73.960143,40.80778,-73.968192,40.800253000000005,5,15,2,5,2010,1.07679259275305
38570125,2011-08-04 00:45:42.0000002,5.3,2011-08-04 00:45:42+00:00,-74.003929,40.742164,-74.000247,40.730372,1,0,3,8,2011,1.3474098841306927
42671900,2009-04-15 21:29:00.00000052,4.9,2009-04-15 21:29:00+00:00,-73.986273,40.727235,-73.9906,40.718137,1,21,2,4,2009,1.0753624958989572
13918849,2012-08-13 17:11:19.0000002,4.5,2012-08-13 17:11:19+00:00,-73.982178,40.768502000000005,-73.985524,40.759007,1,17,0,8,2012,1.0927561738065121
36573517,2012-05-18 11:41:39.0000002,13.3,2012-05-18 11:41:39+00:00,-74.00759599999999,40.732627,-73.982832,40.770728000000005,1,11,4,5,2012,4.722340963023048
7423128,2014-01-16 19:15:50.0000004,7.5,2014-01-16 19:15:50+00:00,-73.96466,40.770643,-73.98182,40.768384000000005,1,19,3,1,2014,1.4667579546388407
29441940,2011-07-24 15:42:00.00000066,18.5,2011-07-24 15:42:00+00:00,-74.014547,40.703498,-73.986575,40.748997,5,15,6,7,2011,5.581411105368653
11357801,2014-07-08 23:31:40.0000003,8.0,2014-07-08 23:31:40+00:00,-73.949635,40.776990000000005,-73.978053,40.788487,2,23,1,7,2014,2.7127918552166568
8123405,2011-05-21 11:54:45.0000002,6.1,2011-05-21 11:54:45+00:00,-74.009652,40.715629,-74.007666,40.705108,1,11,5,5,2011,1.1817971921821748
1443511,2010-12-18 22:45:05.0000003,10.5,2010-12-18 22:45:05+00:00,-73.978237,40.752247,-73.99313000000001,40.755106,1,22,5,12,2010,1.2941326832404396
27983113,2013-03-01 21:17:02.0000005,7.5,2013-03-01 21:17:02+00:00,-73.989447,40.747965,-74.003067,40.738475,1,21,4,3,2013,1.5588864740630588
6537536,2010-03-06 03:05:51.0000004,10.9,2010-03-06 03:05:51+00:00,-73.98729499999999,40.722004,-73.962852,40.761864,1,3,5,3,2010,4.8872516622358315
43838693,2009-07-02 17:50:00.0000005,7.3,2009-07-02 17:50:00+00:00,-74.007242,40.727653,-73.988762,40.736925,1,17,3,7,2009,1.8675081473539321
40885493,2012-08-27 17:06:00.00000039,6.5,2012-08-27 17:06:00+00:00,-73.976107,40.788802,-73.956357,40.780072,2,17,0,8,2012,1.9254380490504686
28696695,2014-08-04 09:01:00.00000032,7.0,2014-08-04 09:01:00+00:00,-73.94713,40.78444,-73.95695,40.77515,1,9,0,8,2014,1.3231612615064365
1266125,2014-12-19 23:47:00.000000141,8.5,2014-12-19 23:47:00+00:00,-73.96802,40.801390000000005,-73.95116,40.80266,1,23,4,12,2014,1.4261394703362662
40899639,2012-09-22 12:36:47.0000003,18.5,2012-09-22 12:36:47+00:00,-73.944808,40.783006,-73.990041,40.738843,1,12,5,9,2012,6.215197115619358
35705470,2013-04-13 01:59:00.00000010,11.0,2013-04-13 01:59:00+00:00,-74.002037,40.72987,-73.970908,40.761897,1,1,5,4,2013,4.422595047775198
23259293,2010-12-05 04:24:09.0000001,20.1,2010-12-05 04:24:09+00:00,-74.00393299999999,40.738031,-73.94768499999999,40.72477,2,4,6,12,2010,4.963593794075301
16502353,2010-07-11 19:21:00.000000142,4.5,2010-07-11 19:21:00+00:00,-73.96980699999999,40.768848,-73.982105,40.774668,3,19,6,7,2010,1.221188646076881
41715001,2010-10-18 15:52:00.00000078,3.7,2010-10-18 15:52:00+00:00,-73.95900300000001,40.771845,-73.952933,40.780302,4,15,0,10,2010,1.0703037409020824
13982756,2015-02-19 20:12:04.0000007,6.0,2015-02-19 20:12:04+00:00,-74.01044464111328,40.7187614440918,-74.01614379882812,40.708660125732415,3,20,3,2,2015,1.2216149647481198
1319509,2011-09-19 18:05:31.0000002,14.5,2011-09-19 18:05:31+00:00,-73.949208,40.777248,-73.978112,40.717690000000005,1,18,0,9,2011,7.055977755457792
53770788,2013-07-30 08:45:00.00000077,3.5,2013-07-30 08:45:00+00:00,-73.97251999999999,40.756627,-73.969063,40.754522,5,8,1,7,2013,0.3735971402311455
27738794,2010-06-24 06:04:17.0000001,5.3,2010-06-24 06:04:17+00:00,-73.988978,40.73662,-73.977776,40.751846,1,6,3,6,2010,1.9383029539991121
46807160,2014-11-19 10:49:00.00000025,50.33,2014-11-19 10:49:00+00:00,-73.984452,40.754707,-73.99256,40.634612,1,10,2,11,2014,13.371438472846334
44795417,2013-07-22 00:42:00.0000003,19.0,2013-07-22 00:42:00+00:00,-73.996767,40.716487,-73.961798,40.654522,6,0,0,7,2013,7.4945797774088
38571892,2011-08-13 20:08:00.00000060,8.5,2011-08-13 20:08:00+00:00,-73.99749,40.683358,-73.971812,40.687432,1,20,5,8,2011,2.2120309499613784
8164475,2012-01-07 20:38:33.0000002,3.7,2012-01-07 20:38:33+00:00,-73.986087,40.760793,-73.979239,40.759441,2,20,5,1,2012,0.5960404365964221
23591634,2012-11-19 12:07:01.0000002,8.0,2012-11-19 12:07:01+00:00,-73.982928,40.763157,-73.992751,40.755123,1,12,0,11,2012,1.2176060738520185
42981607,2011-09-11 12:31:00.00000062,4.1,2011-09-11 12:31:00+00:00,-74.008023,40.723342,-74.006253,40.733812,1,12,6,9,2011,1.173725760611749
11284629,2010-10-09 20:45:00.0000004,8.9,2010-10-09 20:45:00+00:00,-74.005818,40.740063,-73.999937,40.719228,1,20,5,10,2010,2.3691527692392222
9936740,2014-03-05 11:34:00.00000097,8.0,2014-03-05 11:34:00+00:00,-73.974733,40.756255,-73.964752,40.769615,1,11,2,3,2014,1.7069053235853102
22042637,2011-08-16 11:22:53.0000001,12.9,2011-08-16 11:22:53+00:00,-73.967198,40.803775,-73.956195,40.772073,1,11,1,8,2011,3.6447822558744445
45643609,2014-07-20 00:28:38.0000001,7.5,2014-07-20 00:28:38+00:00,-73.97457800000001,40.761199,-73.99815699999999,40.761111,1,0,6,7,2014,1.985924109768883
4864333,2011-03-21 18:09:00.00000042,12.1,2011-03-21 18:09:00+00:00,-73.959013,40.763558,-73.99123,40.748933,1,18,0,3,2011,3.163597360410375
54167848,2013-01-31 20:22:00.000000196,8.0,2013-01-31 20:22:00+00:00,-73.95492,40.777472,-73.93559499999999,40.796095,3,20,3,1,2013,2.6334820994183366
21881570,2009-04-23 00:34:00.00000026,15.7,2009-04-23 00:34:00+00:00,-73.989073,40.748063,-73.965327,40.689802,1,0,3,4,2009,6.780388620183144
5031964,2014-09-17 19:00:01.0000005,8.0,2014-09-17 19:00:01+00:00,-73.983514,40.765596,-73.994158,40.761321,1,19,2,9,2014,1.014678448104501
33931931,2012-05-09 22:30:00.000000141,8.1,2012-05-09 22:30:00+00:00,-73.953485,40.775652,-73.975027,40.765202,1,22,2,5,2012,2.1543247099205534
16780908,2011-03-23 21:43:00.000000102,3.7,2011-03-23 21:43:00+00:00,-73.98798000000001,40.737682,-73.983343,40.739898,4,21,2,3,2011,0.46189123669961296
25726710,2009-07-25 14:22:00.00000029,15.3,2009-07-25 14:22:00+00:00,-73.990248,40.734943,-73.981303,40.7842,6,14,5,7,2009,5.528701512380423
22952060,2011-10-28 21:27:48.0000006,8.9,2011-10-28 21:27:48+00:00,-73.992281,40.743664,-74.005122,40.718955,4,21,4,10,2011,2.952889578743382
10561873,2015-02-06 00:08:25.0000002,14.5,2015-02-06 00:08:25+00:00,-74.00554656982422,40.74010848999024,-73.9996566772461,40.71440124511719,1,0,4,2,2015,2.901282740474014
22210890,2014-07-17 01:13:00.000000131,17.5,2014-07-17 01:13:00+00:00,-73.96372,40.80312,-73.91911,40.86747,2,1,3,7,2014,8.07989477725326
37740515,2013-03-18 11:58:53.0000001,6.5,2013-03-18 11:58:53+00:00,-74.00645899999999,40.73317,-74.00044100000001,40.726396,1,11,0,3,2013,0.9080237398061585
47308698,2014-02-22 04:11:26.0000002,15.5,2014-02-22 04:11:26+00:00,-73.988253,40.7381,-73.980618,40.785117,2,4,5,2,2014,5.267449747434395
48729745,2015-03-05 08:27:19.0000003,11.5,2015-03-05 08:27:19+00:00,-73.99301147460938,40.74773788452149,-73.9834442138672,40.765907287597656,1,8,3,3,2015,2.175125529816052
32423831,2010-12-24 03:50:55.0000001,30.5,2010-12-24 03:50:55+00:00,-74.010817,40.713343,-73.870816,40.774088,2,3,4,12,2010,13.591626738452568
31664313,2009-04-25 18:47:02.0000004,6.5,2009-04-25 18:47:02+00:00,-74.003445,40.748971,-73.985063,40.744951,2,18,5,4,2009,1.6117486288151721
42530600,2014-04-14 10:46:00.000000114,4.5,2014-04-14 10:46:00+00:00,-73.983845,40.743767,-73.98899499999999,40.736797,1,10,0,4,2014,0.8882152774246656
46627525,2009-11-03 13:43:49.0000004,7.7,2009-11-03 13:43:49+00:00,-73.976445,40.790873,-73.95486600000001,40.785826,1,13,1,11,2009,1.9014154043191933
15056575,2010-08-22 11:35:48.0000002,4.9,2010-08-22 11:35:48+00:00,-73.982416,40.755749,-73.993799,40.752242,1,11,6,8,2010,1.0350837525157157
47648391,2014-05-07 22:54:00.000000119,14.5,2014-05-07 22:54:00+00:00,-74.007312,40.716242,-73.981272,40.762542,1,22,2,5,2014,5.596285352463745
35757742,2011-01-07 18:46:00.000000257,5.3,2011-01-07 18:46:00+00:00,-73.98055,40.746413,-73.99082800000001,40.734242,1,18,4,1,2011,1.6066670793683906
53493990,2012-11-20 21:57:00.00000035,8.0,2012-11-20 21:57:00+00:00,-73.982428,40.765185,-73.97776999999999,40.784092,1,21,1,11,2012,2.138638390563104
10296089,2009-11-11 20:15:00.00000054,4.1,2009-11-11 20:15:00+00:00,-73.96611700000001,40.76035,-73.95774499999999,40.761957,5,20,2,11,2009,0.727406542176687
23989695,2010-12-22 17:08:34.0000002,5.3,2010-12-22 17:08:34+00:00,-73.953712,40.790677,-73.948187,40.784775,1,17,2,12,2010,0.8043976812952415
53184196,2009-07-28 15:05:56.0000003,4.5,2009-07-28 15:05:56+00:00,-73.992134,40.751628,-74.00035600000001,40.746722,2,15,1,7,2009,0.8816467108932526
10552612,2012-07-14 04:28:48.0000003,4.9,2012-07-14 04:28:48+00:00,-73.994101,40.720301,-74.003408,40.710899,1,4,5,7,2012,1.3070054428403515
11179221,2012-12-09 08:14:00.00000013,15.5,2012-12-09 08:14:00+00:00,-73.985027,40.727887,-73.944322,40.781025,1,8,6,12,2012,6.831406141034802
26358083,2011-08-18 17:34:46.0000003,4.5,2011-08-18 17:34:46+00:00,-73.972044,40.763072,-73.965866,40.771298,1,17,3,8,2011,1.0523080781472927
23507264,2011-10-05 13:17:13.0000001,10.1,2011-10-05 13:17:13+00:00,-73.985708,40.745365,-73.977235,40.759457,1,13,2,10,2011,1.7218457612295748
14254749,2012-10-22 13:45:00.000000171,9.0,2012-10-22 13:45:00+00:00,-73.987895,40.754823,-74.006928,40.735722,3,13,0,10,2012,2.6612030121083037
27216212,2014-07-23 17:45:49.0000003,10.0,2014-07-23 17:45:49+00:00,-73.988541,40.73695,-73.98198199999999,40.748072,2,17,2,7,2014,1.3545445457912861
12589111,2014-05-02 22:12:30.0000005,5.5,2014-05-02 22:12:30+00:00,-73.983981,40.746502,-73.978435,40.757452,2,22,4,5,2014,1.3041305715777511
48592680,2012-09-10 07:59:00.000000168,9.5,2012-09-10 07:59:00+00:00,-73.980102,40.783855,-73.97208499999999,40.765447,3,7,0,9,2012,2.1553273825496198
25562775,2012-06-01 07:55:00.00000033,19.7,2012-06-01 07:55:00+00:00,-73.786798,40.641637,-73.879932,40.668457,1,7,4,6,2012,8.403527524612205
15893639,2010-03-25 23:55:07.0000001,3.3,2010-03-25 23:55:07+00:00,-73.976355,40.744041,-73.981087,40.737689,1,23,3,3,2010,0.8110540560934324
22743964,2011-03-25 15:50:27.0000003,7.3,2011-03-25 15:50:27+00:00,-73.994011,40.75031,-74.008868,40.73408,1,15,4,3,2011,2.196264132672104
40119485,2010-05-12 14:30:00.000000161,7.3,2010-05-12 14:30:00+00:00,-73.954835,40.777423,-73.95843,40.767148,5,14,2,5,2010,1.1819545355675853
39892976,2009-06-17 11:31:00.000000145,11.3,2009-06-17 11:31:00+00:00,-73.980615,40.774937,-73.995745,40.741417,5,11,2,6,2009,3.9390864550021067
50165956,2013-04-15 20:34:00.000000244,4.0,2013-04-15 20:34:00+00:00,-73.960898,40.761202,-73.95501,40.76566,1,20,0,4,2013,0.7011646188829154
42793664,2011-02-01 20:59:00.000000233,3.7,2011-02-01 20:59:00+00:00,-73.980363,40.780608,-73.981103,40.784297,1,20,1,2,2011,0.4149028925139082
55361165,2014-10-23 09:07:00.0000004,13.5,2014-10-23 09:07:00+00:00,-73.994297,40.740522,-73.973782,40.755857,1,9,3,10,2014,2.427800360769884
43665478,2011-12-23 17:54:33.0000002,3.3,2011-12-23 17:54:33+00:00,-73.954141,40.774608,-73.950785,40.771351,1,17,4,12,2011,0.45937527674495315
34261978,2011-06-07 11:50:00.000000128,4.9,2011-06-07 11:50:00+00:00,-73.97849699999999,40.756655,-73.99073299999999,40.743438,1,11,1,6,2011,1.7950794766814908
12908920,2014-10-24 20:23:00.00000073,4.0,2014-10-24 20:23:00+00:00,-73.986637,40.74285,-73.98531,40.747535,1,20,4,10,2014,0.5328079458450474
42848692,2010-08-09 08:55:00.000000206,5.3,2010-08-09 08:55:00+00:00,-73.966167,40.762303,-73.95304200000001,40.772567,1,8,0,8,2010,1.5888113118181648
